corpus,postid,text,emo,info,c2c
fibromyalgia_exchange,23546_6,"Hello Rachg and welcome....MiMi in NC....So sorry that you are dealing with so much right now....you were asking about Vitamins....I am one of the FMers here who has learned how to *control my FM pain* by taking vitamins and supplements and doing other things as well...only after trying different medicines but not finding anything which really helped me cope better without getting other side effects. You will have to do your own trial and error process...since what works for one person may or may not work for you...we are all different and only you can decide what works for you. It took me a long time to figure out what exactly I needed....I did a lot of research myself...and then tried different things...I take the following: Fibro Response (found at a vitamin store) or Magnesium Malate (vitamin store)...Omegas, multi vitamin with extra D...(I take Source One 50 found at walmart)...Calcium and Super B Complex...these are the ones which help my FM pain the most...I also take others as well since I do have other issues to deal with. You should try to take them around the same time each and every day....I have found that keeping a schedule is good for me...I also drink plenty of water..(actually this is all I do drink)...watch what I eat...I do gentle stretches and/or exercises...(Gentle being the key word here)..if you are having problems with sleeping...you should also try taking a hot shower right before bedtime using lavender bath salts which help the body to relax so that you can rest better...Getting enough sleep is so very important to me... I also use a heating pad as needed and Stopain Spray as needed (found at walmart). You should also be sure and pace, pace and pace even more...with anything and everything you do....allow yourself to do things as you can...and allow your body to rest...we, FMers, can not push ourselves to the limit, like most of us were use to doing...if you learn not to *cross the line*...you will feel so much better. Sometimes we have to pick and choose what to do..and learn to say NO...we can not do that right now. Physical therapy might be ok....as long as you let them know you have FM...again....start out slow in whatever you do. You should allow at least 6-8 weeks of whatever you decide to try before making a decision as to whether what you are doing is really helping you, unless, of course, it is making you worse. A lot of us FMers have multiple health issues...and I will tell you that IF you have other health issues that any and all of them will have to be addressed before you will begin to feel better...(I learned this from my own personal experience). A lot of doctors do not understand FM and how to treat it...some doctors do not even believe that FM is a real illness....shame on them for not keeping up with what is going on with people these days. I am sure that FM is real....I tried in the beginning to ignor it...thinking that if I did, it would just disappear....it didn<APO>t....some doctors think it is all in our head....well, part of this is correct...it has a lot to do with our brain and the nerves as well. I do hope that you have gotten your Vitamin D level checked....if not....please ASK your doctor to do this...low Vitamin D can cause additional pain for some people and it can also affect other illnesses as well....you can do your own research on this....you might be quite surprised at just how much the medical researchers have discovered about Vitamin D and just how important it is to everyone. OK...I know this is long...I hope I have helped you in some way here. Hang in here with us....post often, ask questions...make comments and/or suggestions. We understand how you feel...we have been there and done that. Things will get better....with time....trust me...there is something out there that will help you cope better. Take care and good luck. MiMi IN GOD WE TRUST....MAY GOD BLESS AND GUIDE AMERICA.... My personal exchanges are Vitamin D and Pain and Wrath of the Dragon....if you care to visit..",4.8,5.8,F
fibromyalgia_exchange,7342_0,"That sounds like something I need. I hesitate to go to a yoga class, since I can barely bend over. I know my son learned so much yoga at the community college, but I don<APO>t want to be the ""old lady"" doing yoga with all the hip young kids. Did you get that at the bookstore? Cece",1.4,2.6,F
fibromyalgia_exchange,18980_0,Hi Mymyrt---think we<APO>re getting your wind today. It<APO>s really wild out there! But the sun is nice...Hope you<APO>re having a good weekend. :-),3.5,1.5,F
fibromyalgia_exchange,20263_0,"Hi GRAMSBON. Whow you have a lot of your plate! I<APO>m really sorry that you have to deal with so much. Sorry as well that you have been unable to sleep and that you have had have to drive with so much cautiion. Glad neither you nor the children were hurt the other day. I<APO>m so sorry that these things are happening to you. :( As for your doctor, she seems as though she is a bit of a butthead! A lot of well meaning doctors refuse to acknowledge Fibermyalgia as being a real conditon. I<APO>m sorry you found a doctor who is one of those and who took you miles and miles into debt looking for other answers to why you have been sick only to leave you right back where your DX was to begin with and yet now no help to you in getting back on SSD. Ugrrr. I am not sure what to say here, I am so sorry that you have been taken on this ride and wish I could point you to a better place to be. :( If it were possible to get in with another doctor I sure would try for that. What state do you live in? Can you get back with the orginal doctor who put you on SSD? I sure wish I were of some more help to you.. Please keep us posted as to how you are doing.. My heart is with you. Linda R.",6.2,3.0,F
fibromyalgia_exchange,9695_4,"It does sound interesting...but the ground here....well, let<APO>s just say is more rock like than dirt like and I am not sure anything will grow....other than banana plants and palms which are now over running my yard thanks to my DH !!! Cece",2.4,2.6,F
fibromyalgia_exchange,2972_11,i too am praying for you... good luck and take special care... bless you...,6.2,1.0,F
fibromyalgia_exchange,12625_2,"Lots of water and Colace OTC. Many people find having a hot drink... coffee, tea, etc will help get things going. Increased fiber in your diet too... I bought some high fiber/high protein granola bars and boy oh boy, I can<APO>t eat more than one a day or there<APO>s trouble.. :sillygrin:",1.2,5.6,F
fibromyalgia_exchange,11087_0,"Oh Granny....I am feelin ya!! I am so in waiting for mine. This is such a part of life and Mimi in NC has me drooling all the time. I am so happy for you, I will pray for a healthy little one for you to hold, and it should be just in time for morning coffee that we here the great news...... I<APO>ll be waiting while my meds transform me I send you a hug and a great big congratulations..........Nancy B",6.0,1.5,F
fibromyalgia_exchange,5793_0,"Sorry :sad: I guess by the lack of answers there is little can be done :crying: I don<APO>t call them daily flares it is just a life of flares. So maintenance is each and every day. I love my heating pad, thermacare wraps and stopain to get me through some of the rough patches. While snuggling be sure to get a few stretches in as healthy muscles do not hurt as bad. Laura :lightsmile:",3.2,3.2,F
fibromyalgia_exchange,14102_2,Love you too Deb...and you are stronger than you give yourself credit for...and I am so grateful for your friendship. I hope your oldest daughter is doing well...didn<APO>t she go away to school this year? Will she be home for the summer? cece,6.0,1.0,F
fibromyalgia_exchange,24061_1,"OMG Mary******MiMi in NC.....I had to laugh a bite when I read the last part of your post above. You know.....when I first got sick I thought I was getting the flu.....and I knew that it would be a few days and then I would be better....so I did not worry too much about it. Well, as time passed and I got NO BETTER.....I began to worry more about what was going on with me. All sorts of strange and weird thoughts about what *it* might be....and I was not getting any help from the doctor.....I tried several different medicines for a while with no relief. So I finally decided that IF I just *forgot* about the illness that perhaps it would *go away* (I was hoping beyond hope)....but I did think that perhaps this would happen. Nothing was working to help it so perhaps it was truly nothing for me to even worry about. That did not work though. And years have passed and I am still trying to cope better with it. And then Nana B came along and all of us shared what might help all of us cope better. Nana B said that you have to figure out a way to *dance with the dragon, instead of draggin the dragon*.....and OMG....how very true. We, FMers, must continue to keep on keeping on.....until we figure out just how to *dance with the dragon*.....and I know for sure that there is something out there that will help each and every one of us.....we just have to continue to search for it until we find the *right combination of tools* which will work for each of us. Will this be easy? Probably not. But we have to do it regardless....we have to do our own research and figure out what we will try....and IF one thing does not make a difference, then we move on to something else. So hang in there....keep on keeping on. You will eventually find what works for you too. Take care. MiMi IN GOD WE TRUST....MAY GOD BLESS AND GUIDE AMERICA....",5.4,2.8,F
